current_episode_id,current_domain,timestamp,rank_1_episode_id,rank_1_similarity,rank_1_domain,rank_1_research_area,rank_1_is_cross_domain,rank_1_edge_weight,rank_1_connection_type,rank_2_episode_id,rank_2_similarity,rank_2_domain,rank_2_research_area,rank_2_is_cross_domain,rank_2_edge_weight,rank_2_connection_type,rank_3_episode_id,rank_3_similarity,rank_3_domain,rank_3_research_area,rank_3_is_cross_domain,rank_3_edge_weight,rank_3_connection_type,rank_4_episode_id,rank_4_similarity,rank_4_domain,rank_4_research_area,rank_4_is_cross_domain,rank_4_edge_weight,rank_4_connection_type,rank_5_episode_id,rank_5_similarity,rank_5_domain,rank_5_research_area,rank_5_is_cross_domain,rank_5_edge_weight,rank_5_connection_type,rank_6_episode_id,rank_6_similarity,rank_6_domain,rank_6_research_area,rank_6_is_cross_domain,rank_6_edge_weight,rank_6_connection_type,rank_7_episode_id,rank_7_similarity,rank_7_domain,rank_7_research_area,rank_7_is_cross_domain,rank_7_edge_weight,rank_7_connection_type,rank_8_episode_id,rank_8_similarity,rank_8_domain,rank_8_research_area,rank_8_is_cross_domain,rank_8_edge_weight,rank_8_connection_type,rank_9_episode_id,rank_9_similarity,rank_9_domain,rank_9_research_area,rank_9_is_cross_domain,rank_9_edge_weight,rank_9_connection_type,rank_10_episode_id,rank_10_similarity,rank_10_domain,rank_10_research_area,rank_10_is_cross_domain,rank_10_edge_weight,rank_10_connection_type
37,biomedical research,2025-06-19T02:30:03.017535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0230631828308105,space exploration,Edge AI,True,2.0230631828308105,cross_domain,,,,,,,
37,biomedical research,2025-06-19T02:30:03.017535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2.0816779136657715,robotics,Multimodal Learning,True,2.0816779136657715,cross_domain
38,environmental monitoring,2025-06-19T02:30:03.059859,31.0,2.0614120960235596,smart cities,Neuromorphic Computing,True,2.0614120960235596,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,environmental monitoring,2025-06-19T02:30:03.059859,,,,,,,,18.0,1.9954553842544556,genome analysis,Large Language Models,True,1.9954553842544556,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,environmental monitoring,2025-06-19T02:30:03.059859,,,,,,,,,,,,,,,30.0,2.073207378387451,educational technology,Quantum Computing,True,2.073207378387451,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,environmental monitoring,2025-06-19T02:30:03.059859,,,,,,,,,,,,,,,,,,,,,,36.0,1.9945111274719238,biomedical research,Large Language Models,True,1.9945111274719238,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,environmental monitoring,2025-06-19T02:30:03.059859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9923659563064575,healthcare AI,Quantum Computing,True,1.9923659563064575,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,environmental monitoring,2025-06-19T02:30:03.059859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,2.0524682998657227,natural language understanding,Federated Learning,True,2.0524682998657227,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,environmental monitoring,2025-06-19T02:30:03.059859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.036536931991577,social network analysis,Self-Supervised Learning,True,2.036536931991577,cross_domain,,,,,,,,,,,,,,,,,,,,,
38,environmental monitoring,2025-06-19T02:30:03.059859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.9934849739074707,cybersecurity,Federated Learning,True,1.9934849739074707,cross_domain,,,,,,,,,,,,,,
38,environmental monitoring,2025-06-19T02:30:03.059859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,2.0302891731262207,autonomous systems,Graph Neural Networks,True,2.0302891731262207,cross_domain,,,,,,,
38,environmental monitoring,2025-06-19T02:30:03.059859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.9720090627670288,agricultural technology,Neuromorphic Computing,True,1.9720090627670288,cross_domain
39,social network analysis,2025-06-19T02:30:03.103928,36.0,2.0364646911621094,biomedical research,Large Language Models,True,2.0364646911621094,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,social network analysis,2025-06-19T02:30:03.103928,,,,,,,,32.0,2.0660581588745117,industrial automation,Edge AI,True,2.0660581588745117,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,social network analysis,2025-06-19T02:30:03.103928,,,,,,,,,,,,,,,18.0,2.007742404937744,genome analysis,Large Language Models,True,2.007742404937744,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,social network analysis,2025-06-19T02:30:03.103928,,,,,,,,,,,,,,,,,,,,,,30.0,2.046792984008789,educational technology,Quantum Computing,True,2.046792984008789,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,social network analysis,2025-06-19T02:30:03.103928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,2.012127637863159,smart cities,Neuromorphic Computing,True,2.012127637863159,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,social network analysis,2025-06-19T02:30:03.103928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0332140922546387,social network analysis,Self-Supervised Learning,False,2.0332140922546387,same_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,social network analysis,2025-06-19T02:30:03.103928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9379816055297852,healthcare AI,Quantum Computing,True,1.9379816055297852,cross_domain,,,,,,,,,,,,,,,,,,,,,
39,social network analysis,2025-06-19T02:30:03.103928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.9908860921859741,space exploration,Self-Supervised Learning,True,1.9908860921859741,cross_domain,,,,,,,,,,,,,,
39,social network analysis,2025-06-19T02:30:03.103928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.072679042816162,drug discovery,Multimodal Learning,True,2.072679042816162,cross_domain,,,,,,,
39,social network analysis,2025-06-19T02:30:03.103928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0026140213012695,space exploration,Edge AI,True,2.0026140213012695,cross_domain
40,genome analysis,2025-06-19T02:30:03.148244,38.0,2.0364904403686523,social network analysis,Natural Language Processing,True,2.0364904403686523,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,genome analysis,2025-06-19T02:30:03.148244,,,,,,,,18.0,1.9973714351654053,genome analysis,Large Language Models,False,1.9973714351654053,same_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,genome analysis,2025-06-19T02:30:03.148244,,,,,,,,,,,,,,,36.0,2.010765314102173,biomedical research,Large Language Models,True,2.010765314102173,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,genome analysis,2025-06-19T02:30:03.148244,,,,,,,,,,,,,,,,,,,,,,32.0,2.04415225982666,industrial automation,Edge AI,True,2.04415225982666,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,genome analysis,2025-06-19T02:30:03.148244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,2.024829864501953,educational technology,Quantum Computing,True,2.024829864501953,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,genome analysis,2025-06-19T02:30:03.148244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.9943660497665405,smart cities,Neuromorphic Computing,True,1.9943660497665405,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,genome analysis,2025-06-19T02:30:03.148244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0358991622924805,cybersecurity,Federated Learning,True,2.0358991622924805,cross_domain,,,,,,,,,,,,,,,,,,,,,
40,genome analysis,2025-06-19T02:30:03.148244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0305051803588867,social network analysis,Self-Supervised Learning,True,2.0305051803588867,cross_domain,,,,,,,,,,,,,,
40,genome analysis,2025-06-19T02:30:03.148244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.99492347240448,space exploration,Self-Supervised Learning,True,1.99492347240448,cross_domain,,,,,,,
40,genome analysis,2025-06-19T02:30:03.148244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9291801452636719,healthcare AI,Quantum Computing,True,1.9291801452636719,cross_domain
41,material science,2025-06-19T02:30:03.190265,38.0,2.0293514728546143,social network analysis,Natural Language Processing,True,2.0293514728546143,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,material science,2025-06-19T02:30:03.190265,,,,,,,,18.0,2.0159192085266113,genome analysis,Large Language Models,True,2.0159192085266113,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,material science,2025-06-19T02:30:03.190265,,,,,,,,,,,,,,,36.0,2.0222156047821045,biomedical research,Large Language Models,True,2.0222156047821045,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,material science,2025-06-19T02:30:03.190265,,,,,,,,,,,,,,,,,,,,,,31.0,2.0313940048217773,smart cities,Neuromorphic Computing,True,2.0313940048217773,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,material science,2025-06-19T02:30:03.190265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,2.05558443069458,educational technology,Quantum Computing,True,2.05558443069458,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,material science,2025-06-19T02:30:03.190265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0633695125579834,cybersecurity,Federated Learning,True,2.0633695125579834,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,material science,2025-06-19T02:30:03.190265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0270090103149414,social network analysis,Self-Supervised Learning,True,2.0270090103149414,cross_domain,,,,,,,,,,,,,,,,,,,,,
41,material science,2025-06-19T02:30:03.190265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9472947120666504,healthcare AI,Quantum Computing,True,1.9472947120666504,cross_domain,,,,,,,,,,,,,,
41,material science,2025-06-19T02:30:03.190265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0306575298309326,space exploration,Edge AI,True,2.0306575298309326,cross_domain,,,,,,,
41,material science,2025-06-19T02:30:03.190265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0621116161346436,drug discovery,Multimodal Learning,True,2.0621116161346436,cross_domain
42,energy optimization,2025-06-19T02:30:03.232677,36.0,2.028656005859375,biomedical research,Large Language Models,True,2.028656005859375,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,energy optimization,2025-06-19T02:30:03.232677,,,,,,,,32.0,2.060394048690796,industrial automation,Edge AI,True,2.060394048690796,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,energy optimization,2025-06-19T02:30:03.232677,,,,,,,,,,,,,,,18.0,1.99660062789917,genome analysis,Large Language Models,True,1.99660062789917,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,energy optimization,2025-06-19T02:30:03.232677,,,,,,,,,,,,,,,,,,,,,,30.0,2.05356764793396,educational technology,Quantum Computing,True,2.05356764793396,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,energy optimization,2025-06-19T02:30:03.232677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,2.00064754486084,smart cities,Neuromorphic Computing,True,2.00064754486084,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,energy optimization,2025-06-19T02:30:03.232677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.056352138519287,social network analysis,Self-Supervised Learning,True,2.056352138519287,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,energy optimization,2025-06-19T02:30:03.232677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,2.003951072692871,space exploration,Self-Supervised Learning,True,2.003951072692871,cross_domain,,,,,,,,,,,,,,,,,,,,,
42,energy optimization,2025-06-19T02:30:03.232677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.941148281097412,healthcare AI,Quantum Computing,True,1.941148281097412,cross_domain,,,,,,,,,,,,,,
42,energy optimization,2025-06-19T02:30:03.232677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9792444705963135,material science,Graph Neural Networks,True,1.9792444705963135,cross_domain,,,,,,,
42,energy optimization,2025-06-19T02:30:03.232677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.006769895553589,space exploration,Edge AI,True,2.006769895553589,cross_domain
43,medical diagnosis,2025-06-19T02:30:03.277907,38.0,2.0377776622772217,social network analysis,Natural Language Processing,True,2.0377776622772217,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,medical diagnosis,2025-06-19T02:30:03.277907,,,,,,,,18.0,2.0112695693969727,genome analysis,Large Language Models,True,2.0112695693969727,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,medical diagnosis,2025-06-19T02:30:03.277907,,,,,,,,,,,,,,,36.0,2.0250329971313477,biomedical research,Large Language Models,True,2.0250329971313477,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,medical diagnosis,2025-06-19T02:30:03.277907,,,,,,,,,,,,,,,,,,,,,,30.0,2.0505619049072266,educational technology,Quantum Computing,True,2.0505619049072266,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,medical diagnosis,2025-06-19T02:30:03.277907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.9983763694763184,smart cities,Neuromorphic Computing,True,1.9983763694763184,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,medical diagnosis,2025-06-19T02:30:03.277907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0280189514160156,social network analysis,Self-Supervised Learning,True,2.0280189514160156,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,medical diagnosis,2025-06-19T02:30:03.277907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9826881885528564,material science,Graph Neural Networks,True,1.9826881885528564,cross_domain,,,,,,,,,,,,,,,,,,,,,
43,medical diagnosis,2025-06-19T02:30:03.277907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.9953670501708984,space exploration,Self-Supervised Learning,True,1.9953670501708984,cross_domain,,,,,,,,,,,,,,
43,medical diagnosis,2025-06-19T02:30:03.277907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9203386306762695,healthcare AI,Quantum Computing,True,1.9203386306762695,cross_domain,,,,,,,
43,medical diagnosis,2025-06-19T02:30:03.277907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.002932548522949,space exploration,Edge AI,True,2.002932548522949,cross_domain
44,autonomous systems,2025-06-19T02:30:03.324552,18.0,2.0172650814056396,genome analysis,Large Language Models,True,2.0172650814056396,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,autonomous systems,2025-06-19T02:30:03.324552,,,,,,,,38.0,2.0225963592529297,social network analysis,Natural Language Processing,True,2.0225963592529297,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,autonomous systems,2025-06-19T02:30:03.324552,,,,,,,,,,,,,,,36.0,2.0213093757629395,biomedical research,Large Language Models,True,2.0213093757629395,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,autonomous systems,2025-06-19T02:30:03.324552,,,,,,,,,,,,,,,,,,,,,,31.0,2.0098960399627686,smart cities,Neuromorphic Computing,True,2.0098960399627686,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,autonomous systems,2025-06-19T02:30:03.324552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.019991636276245,cybersecurity,Federated Learning,True,2.019991636276245,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,autonomous systems,2025-06-19T02:30:03.324552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.9752748012542725,medical diagnosis,Explainable AI,True,1.9752748012542725,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,autonomous systems,2025-06-19T02:30:03.324552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0160975456237793,social network analysis,Self-Supervised Learning,True,2.0160975456237793,cross_domain,,,,,,,,,,,,,,,,,,,,,
44,autonomous systems,2025-06-19T02:30:03.324552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9406715631484985,healthcare AI,Quantum Computing,True,1.9406715631484985,cross_domain,,,,,,,,,,,,,,
44,autonomous systems,2025-06-19T02:30:03.324552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.976924180984497,space exploration,Self-Supervised Learning,True,1.976924180984497,cross_domain,,,,,,,
44,autonomous systems,2025-06-19T02:30:03.324552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.016860008239746,space exploration,Edge AI,True,2.016860008239746,cross_domain
45,natural language understanding,2025-06-19T02:30:03.368599,38.0,1.9783551692962646,social network analysis,Natural Language Processing,True,1.9783551692962646,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,natural language understanding,2025-06-19T02:30:03.368599,,,,,,,,18.0,1.964704990386963,genome analysis,Large Language Models,True,1.964704990386963,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,natural language understanding,2025-06-19T02:30:03.368599,,,,,,,,,,,,,,,36.0,1.9721758365631104,biomedical research,Large Language Models,True,1.9721758365631104,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,natural language understanding,2025-06-19T02:30:03.368599,,,,,,,,,,,,,,,,,,,,,,31.0,1.9807407855987549,smart cities,Neuromorphic Computing,True,1.9807407855987549,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,natural language understanding,2025-06-19T02:30:03.368599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.9735201597213745,medical diagnosis,Explainable AI,True,1.9735201597213745,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,natural language understanding,2025-06-19T02:30:03.368599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.018301010131836,social network analysis,Self-Supervised Learning,True,2.018301010131836,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,natural language understanding,2025-06-19T02:30:03.368599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.9861695766448975,cybersecurity,Federated Learning,True,1.9861695766448975,cross_domain,,,,,,,,,,,,,,,,,,,,,
45,natural language understanding,2025-06-19T02:30:03.368599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9865689277648926,material science,Graph Neural Networks,True,1.9865689277648926,cross_domain,,,,,,,,,,,,,,
45,natural language understanding,2025-06-19T02:30:03.368599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.9937922954559326,space exploration,Self-Supervised Learning,True,1.9937922954559326,cross_domain,,,,,,,
45,natural language understanding,2025-06-19T02:30:03.368599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9301787614822388,healthcare AI,Quantum Computing,True,1.9301787614822388,cross_domain
46,computer vision,2025-06-19T02:30:03.415355,38.0,2.0168771743774414,social network analysis,Natural Language Processing,True,2.0168771743774414,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,computer vision,2025-06-19T02:30:03.415355,,,,,,,,36.0,2.014751672744751,biomedical research,Large Language Models,True,2.014751672744751,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,computer vision,2025-06-19T02:30:03.415355,,,,,,,,,,,,,,,18.0,1.9772273302078247,genome analysis,Large Language Models,True,1.9772273302078247,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,computer vision,2025-06-19T02:30:03.415355,,,,,,,,,,,,,,,,,,,,,,30.0,2.045403480529785,educational technology,Quantum Computing,True,2.045403480529785,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,computer vision,2025-06-19T02:30:03.415355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.9799669981002808,smart cities,Neuromorphic Computing,True,1.9799669981002808,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,computer vision,2025-06-19T02:30:03.415355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.9904422760009766,medical diagnosis,Explainable AI,True,1.9904422760009766,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,computer vision,2025-06-19T02:30:03.415355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.045947313308716,social network analysis,Self-Supervised Learning,True,2.045947313308716,cross_domain,,,,,,,,,,,,,,,,,,,,,
46,computer vision,2025-06-19T02:30:03.415355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,2.0065929889678955,space exploration,Self-Supervised Learning,True,2.0065929889678955,cross_domain,,,,,,,,,,,,,,
46,computer vision,2025-06-19T02:30:03.415355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.927809238433838,healthcare AI,Quantum Computing,True,1.927809238433838,cross_domain,,,,,,,
46,computer vision,2025-06-19T02:30:03.415355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9728562831878662,material science,Graph Neural Networks,True,1.9728562831878662,cross_domain
47,robotics,2025-06-19T02:30:03.457208,38.0,2.0123658180236816,social network analysis,Natural Language Processing,True,2.0123658180236816,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,robotics,2025-06-19T02:30:03.457208,,,,,,,,36.0,1.9893677234649658,biomedical research,Large Language Models,True,1.9893677234649658,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,robotics,2025-06-19T02:30:03.457208,,,,,,,,,,,,,,,18.0,1.9719200134277344,genome analysis,Large Language Models,True,1.9719200134277344,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,robotics,2025-06-19T02:30:03.457208,,,,,,,,,,,,,,,,,,,,,,31.0,2.004645824432373,smart cities,Neuromorphic Computing,True,2.004645824432373,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,robotics,2025-06-19T02:30:03.457208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.990276575088501,medical diagnosis,Explainable AI,True,1.990276575088501,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,robotics,2025-06-19T02:30:03.457208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.006985664367676,cybersecurity,Federated Learning,True,2.006985664367676,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,robotics,2025-06-19T02:30:03.457208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.998124361038208,space exploration,Self-Supervised Learning,True,1.998124361038208,cross_domain,,,,,,,,,,,,,,,,,,,,,
47,robotics,2025-06-19T02:30:03.457208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9803880453109741,material science,Graph Neural Networks,True,1.9803880453109741,cross_domain,,,,,,,,,,,,,,
47,robotics,2025-06-19T02:30:03.457208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9308973550796509,healthcare AI,Quantum Computing,True,1.9308973550796509,cross_domain,,,,,,,
